Div,Date,Time,HomeTeam,AwayTeam,Referee,B365H,B365D,B365A,Result,HomeTeamCode,AwayTeamCode,time,hour,RefereeCode,HomeTeam_Form_Score,AwayTeam_Form_Score,HomeTeam_Overall_Rating,AwayTeam_Overall_Rating,B365_result,H2H_HomeForm,H2H_AwayForm
E0,2023-01-14,15:00:00,Nott'm Forest,Leicester,P Tierney,2.7,3.3,2.63,1,19,12,15:00:00,15,26,2,1,0.374,0.299,2,0.0,0.0
E0,2023-01-14,15:00:00,Wolves,West Ham,S Hooper,2.63,3.3,2.7,1,26,25,15:00:00,15,33,-3,-3,0.362,0.39,1,1.0,0.0
E0,2023-01-14,17:30:00,Brentford,Bournemouth,J Gillett,1.65,4.0,5.25,1,3,2,17:30:00,17,12,2,-4,0.415,0.401,1,0.5,0.5
E0,2023-01-15,14:00:00,Chelsea,Crystal Palace,P Bankes,1.62,4.0,5.25,1,6,7,14:00:00,14,25,0,0,0.525,0.397,1,1.0,2.0
E0,2023-01-15,14:00:00,Newcastle,Fulham,R Jones,1.5,4.33,6.5,1,17,9,14:00:00,14,27,4,1,0.507,0.425,1,0.0,1.0
E0,2023-01-15,16:30:00,Tottenham,Arsenal,C Pawson,3.1,3.6,2.2,2,23,0,16:30:00,16,5,-1,4,0.506,0.684,2,1.0,0.0
E0,2023-01-18,20:00:00,Crystal Palace,Man United,R Jones,4.5,3.6,1.8,0,7,16,20:00:00,20,27,1,2,0.397,0.496,2,1.0,0.0
E0,2023-01-19,20:00:00,Man City,Tottenham,S Hooper,1.36,5.0,8.5,1,15,23,20:00:00,20,33,2,2,0.74,0.506,1,0.0,0.0
E0,2023-01-21,12:30:00,Liverpool,Chelsea,M Oliver,1.85,3.75,4.0,0,13,6,12:30:00,12,22,3,-3,0.711,0.525,1,1.0,1.0
E0,2023-01-21,15:00:00,Bournemouth,Nott'm Forest,A Madley,2.75,3.1,2.75,0,2,19,15:00:00,15,1,-1,-2,0.401,0.374,1,0.0,1.0
E0,2023-01-21,15:00:00,Leicester,Brighton,T Bramall,3.6,3.5,2.05,0,12,4,15:00:00,15,35,-2,1,0.299,0.46,2,0.5,0.5
E0,2023-01-21,15:00:00,Southampton,Aston Villa,M Salisbury,2.88,3.25,2.55,2,21,1,15:00:00,15,23,-3,0,0.197,0.503,2,1.0,0.0
E0,2023-01-21,15:00:00,West Ham,Everton,S Attwell,1.8,3.75,4.75,1,25,8,15:00:00,15,31,-1,-3,0.39,0.344,1,1.0,1.0
E0,2023-01-21,17:30:00,Crystal Palace,Newcastle,C Pawson,4.4,3.5,1.85,0,7,17,17:30:00,17,5,0,3,0.397,0.507,2,1.0,1.0
E0,2023-01-22,14:00:00,Leeds,Brentford,P Bankes,2.38,3.6,2.88,0,11,3,14:00:00,14,25,-2,0,0.276,0.415,1,0.5,1.5
E0,2023-01-22,14:00:00,Man City,Wolves,D Coote,1.2,8.0,11.0,1,15,26,14:00:00,14,7,2,-1,0.74,0.362,1,1.0,2.0
E0,2023-01-22,16:30:00,Arsenal,Man United,A Taylor,1.8,3.8,4.2,1,0,16,16:30:00,16,3,4,1,0.684,0.496,1,1.0,0.0
E0,2023-01-23,20:00:00,Fulham,Tottenham,P Tierney,3.3,3.6,2.1,2,9,23,20:00:00,20,26,2,0,0.425,0.506,2,0.0,0.0
E0,2023-03-02,20:00:00,Chelsea,Fulham,S Attwell,1.62,4.0,5.25,0,6,9,20:00:00,20,31,0,1,0.525,0.425,1,0.0,0.0
E0,2023-04-02,12:30:00,Everton,Arsenal,D Coote,8.5,4.5,1.4,1,8,0,12:30:00,12,7,-3,4,0.344,0.684,2,1.0,0.0
E0,2023-04-02,15:00:00,Aston Villa,Leicester,D England,1.95,3.6,3.8,2,1,12,15:00:00,15,8,2,1,0.503,0.299,1,1.5,0.5
E0,2023-04-02,15:00:00,Brentford,Southampton,D Bond,1.85,3.6,4.2,1,3,21,15:00:00,15,6,2,-1,0.415,0.197,1,1.0,0.0
E0,2023-04-02,15:00:00,Brighton,Bournemouth,C Pawson,1.33,5.25,8.5,1,4,2,15:00:00,15,5,0,-5,0.46,0.401,1,0.0,0.0
E0,2023-04-02,15:00:00,Man United,Crystal Palace,A Marriner,1.4,4.75,8.0,1,16,7,15:00:00,15,2,5,-1,0.496,0.397,1,1.5,0.5
E0,2023-04-02,15:00:00,Wolves,Liverpool,P Tierney,4.0,3.8,1.85,1,26,13,15:00:00,15,26,-3,-1,0.362,0.711,2,0.0,0.0
E0,2023-04-02,17:30:00,Newcastle,West Ham,P Bankes,1.6,3.8,6.0,0,17,25,17:30:00,17,25,4,-4,0.507,0.39,1,0.5,0.5
E0,2023-05-02,14:00:00,Nott'm Forest,Leeds,R Jones,2.63,3.3,2.7,1,19,11,14:00:00,14,27,3,-2,0.374,0.276,1,0.0,0.0
E0,2023-05-02,16:30:00,Tottenham,Man City,A Madley,4.33,4.2,1.73,1,23,15,16:30:00,16,1,-3,1,0.506,0.74,2,1.0,1.0
E0,2023-08-02,20:00:00,Man United,Leeds,S Hooper,1.45,5.0,6.0,0,16,11,20:00:00,20,33,5,-2,0.496,0.276,1,1.0,1.0
E0,2023-11-02,12:30:00,West Ham,Chelsea,C Pawson,3.3,3.3,2.25,0,25,6,12:30:00,12,5,-1,-3,0.39,0.525,2,1.0,0.0
E0,2023-11-02,15:00:00,Arsenal,Brentford,P Bankes,1.44,4.75,7.0,0,0,3,15:00:00,15,25,4,1,0.684,0.415,1,1.0,1.0
E0,2023-11-02,15:00:00,Crystal Palace,Brighton,M Oliver,3.8,3.5,2.0,0,7,4,15:00:00,15,22,-1,2,0.397,0.46,2,1.0,1.0
E0,2023-11-02,15:00:00,Fulham,Nott'm Forest,A Madley,1.91,3.5,4.33,1,9,19,15:00:00,15,1,0,-1,0.425,0.374,1,0.0,1.0
E0,2023-11-02,15:00:00,Leicester,Tottenham,M Salisbury,3.4,3.6,2.1,1,12,23,15:00:00,15,23,-2,2,0.299,0.506,2,0.0,0.0
E0,2023-11-02,15:00:00,Southampton,Wolves,J Gillett,2.9,3.2,2.55,2,21,26,15:00:00,15,12,-4,-1,0.197,0.362,2,0.0,0.0
E0,2023-11-02,17:30:00,Bournemouth,Newcastle,S Attwell,6.5,4.0,1.53,0,2,17,17:30:00,17,31,-2,3,0.401,0.507,2,0.5,0.5
E0,2023-12-02,14:00:00,Leeds,Man United,P Tierney,3.75,3.8,1.91,2,11,16,14:00:00,14,26,-1,0,0.276,0.496,2,0.5,0.5
E0,2023-12-02,16:30:00,Man City,Aston Villa,R Jones,1.25,6.5,11.0,1,15,1,16:30:00,16,27,2,1,0.74,0.503,1,1.5,1.5
E0,2023-02-13,20:00:00,Liverpool,Everton,S Hooper,1.5,4.33,6.5,1,13,8,20:00:00,20,33,2,-3,0.711,0.344,1,1.5,1.5
E0,2023-02-15,19:30:00,Arsenal,Man City,A Taylor,2.9,3.5,2.35,2,0,15,19:30:00,19,3,3,1,0.684,0.74,2,0.0,0.0
E0,2023-02-18,12:30:00,Aston Villa,Arsenal,S Hooper,4.5,3.6,1.5,2,1,0,12:30:00,12,33,0,3,0.503,0.684,2,0.0,0.0
E0,2023-02-18,15:00:00,Brentford,Crystal Palace,P Tierney,1.83,3.5,4.5,0,3,7,15:00:00,15,26,3,-1,0.415,0.397,1,1.5,1.5
E0,2023-02-18,15:00:00,Brighton,Fulham,D England,1.65,3.8,5.5,2,4,9,15:00:00,15,8,1,0,0.46,0.425,1,0.0,0.0
E0,2023-02-18,15:00:00,Chelsea,Southampton,D Coote,1.4,4.75,8.5,2,6,21,15:00:00,15,7,0,-3,0.525,0.197,1,1.0,1.0
E0,2023-02-18,15:00:00,Everton,Leeds,A Madley,2.4,3.3,3.0,1,8,11,15:00:00,15,1,-3,-3,0.344,0.276,1,2.0,1.0
E0,2023-02-18,15:00:00,Nott'm Forest,Man City,G Scott,8.5,5.5,1.3,0,19,15,15:00:00,15,10,3,1,0.374,0.74,2,0.0,0.0
E0,2023-02-18,15:00:00,Wolves,Bournemouth,M Salisbury,1.67,3.6,6.0,2,26,2,15:00:00,15,23,-1,-5,0.362,0.401,1,0.5,0.5
E0,2023-02-18,17:30:00,Newcastle,Liverpool,A Taylor,2.5,3.5,2.7,2,17,13,17:30:00,17,3,3,-1,0.507,0.711,1,0.0,0.0
E0,2023-02-19,14:00:00,Man United,Leicester,S Attwell,1.62,4.33,5.25,1,16,12,14:00:00,14,31,4,1,0.496,0.299,1,0.5,1.5
E0,2023-02-19,16:30:00,Tottenham,West Ham,M Oliver,1.75,3.6,4.75,1,23,25,16:30:00,16,22,-1,-3,0.506,0.39,1,1.5,0.5
E0,2023-02-24,20:00:00,Fulham,Wolves,M Oliver,2.5,3.2,3.0,0,9,26,20:00:00,20,22,1,1,0.425,0.362,1,0.5,0.5
E0,2023-02-25,15:00:00,Everton,Aston Villa,A Taylor,2.5,3.2,3.0,2,8,1,15:00:00,15,3,-1,1,0.344,0.503,1,0.0,0.0
E0,2023-02-25,15:00:00,Leeds,Southampton,P Bankes,1.95,3.5,4.0,1,11,21,15:00:00,15,25,-1,-1,0.276,0.197,1,1.0,1.0
E0,2023-02-25,15:00:00,Leicester,Arsenal,C Pawson,4.75,4.0,1.7,2,12,0,15:00:00,15,5,-2,3,0.299,0.684,2,0.0,0.0
E0,2023-02-25,15:00:00,West Ham,Nott'm Forest,J Gillett,1.75,3.6,5.0,1,25,19,15:00:00,15,12,-2,-2,0.39,0.374,1,0.0,0.0
E0,2023-02-25,17:30:00,Bournemouth,Man City,P Tierney,10.0,5.75,1.29,2,2,15,17:30:00,17,26,-1,0,0.401,0.74,2,0.0,0.0
E0,2023-02-25,19:45:00,Crystal Palace,Liverpool,D England,4.75,3.8,1.73,0,7,13,19:45:00,19,8,-2,-1,0.397,0.711,2,0.5,0.5
E0,2023-02-26,13:30:00,Tottenham,Chelsea,S Attwell,2.55,3.25,2.9,1,23,6,13:30:00,13,31,1,-2,0.506,0.525,1,0.5,0.5
E0,2023-01-03,19:45:00,Arsenal,Everton,M Oliver,1.36,4.75,10.0,1,0,8,19:45:00,19,22,1,-3,0.684,0.344,1,1.0,0.0
E0,2023-01-03,20:00:00,Liverpool,Wolves,P Tierney,1.5,4.75,6.0,1,13,26,20:00:00,20,26,2,1,0.711,0.362,1,1.0,1.0
E0,2023-04-03,12:30:00,Man City,Newcastle,S Hooper,1.45,4.5,7.0,1,15,17,12:30:00,12,33,2,2,0.74,0.507,1,1.5,1.5
E0,2023-04-03,15:00:00,Arsenal,Bournemouth,C Kavanagh,1.22,7.0,12.0,1,0,2,15:00:00,15,4,1,-3,0.684,0.401,1,0.0,1.0
E0,2023-04-03,15:00:00,Aston Villa,Crystal Palace,C Pawson,2.05,3.3,3.8,1,1,7,15:00:00,15,5,-2,-2,0.503,0.397,1,0.5,1.5
E0,2023-04-03,15:00:00,Brighton,West Ham,S Attwell,1.8,3.6,4.5,1,4,25,15:00:00,15,31,-1,-3,0.46,0.39,1,1.5,1.5
E0,2023-04-03,15:00:00,Chelsea,Leeds,M Oliver,1.62,4.0,5.5,1,6,11,15:00:00,15,22,0,-3,0.525,0.276,1,1.0,1.0
E0,2023-04-03,15:00:00,Wolves,Tottenham,T Robinson,3.3,3.4,2.2,1,26,23,15:00:00,15,37,-1,0,0.362,0.506,2,0.0,1.0
E0,2023-04-03,17:30:00,Southampton,Leicester,R Jones,2.75,3.3,2.6,1,21,12,17:30:00,17,27,-5,-1,0.197,0.299,2,0.5,1.5
E0,2023-05-03,14:00:00,Nott'm Forest,Everton,J Brooks,2.7,3.0,2.88,0,19,8,14:00:00,14,11,3,-4,0.374,0.344,1,0.5,0.5
E0,2023-05-03,16:30:00,Liverpool,Man United,A Madley,2.38,3.6,2.88,1,13,16,16:30:00,16,1,4,2,0.711,0.496,1,1.0,1.0
E0,2023-06-03,20:00:00,Brentford,Fulham,A Taylor,1.95,3.6,3.75,1,3,9,20:00:00,20,3,3,2,0.415,0.425,1,0.0,0.0
E0,2023-11-03,12:30:00,Bournemouth,Liverpool,J Brooks,7.5,5.0,1.4,1,2,13,12:30:00,12,11,-1,-2,0.401,0.711,2,0.0,0.0
E0,2023-11-03,15:00:00,Everton,Brentford,S Hooper,2.7,3.25,2.7,1,8,3,15:00:00,15,33,-1,2,0.344,0.415,1,0.5,0.5
E0,2023-11-03,15:00:00,Leeds,Brighton,P Tierney,3.75,3.6,1.95,0,11,4,15:00:00,15,26,-1,3,0.276,0.46,2,1.0,1.0
E0,2023-11-03,15:00:00,Leicester,Chelsea,A Marriner,3.75,3.5,1.95,2,12,6,15:00:00,15,2,-2,-2,0.299,0.525,2,0.5,0.5
E0,2023-11-03,15:00:00,Tottenham,Nott'm Forest,C Pawson,1.44,4.75,7.0,1,23,19,15:00:00,15,5,1,-2,0.506,0.374,1,0.0,1.0
E0,2023-11-03,17:30:00,Crystal Palace,Man City,R Jones,9.0,4.75,1.36,2,7,15,17:30:00,17,27,-1,0,0.397,0.74,2,0.5,1.5
E0,2023-12-03,14:00:00,Fulham,Arsenal,D Coote,6.0,4.0,1.57,2,9,0,14:00:00,14,7,2,3,0.425,0.684,2,0.0,0.0
E0,2023-12-03,14:00:00,Man United,Southampton,A Taylor,1.36,5.0,9.0,0,16,21,14:00:00,14,3,4,-1,0.496,0.197,1,1.0,2.0
E0,2023-12-03,14:00:00,West Ham,Aston Villa,C Kavanagh,2.2,3.3,3.4,0,25,1,14:00:00,14,4,0,3,0.39,0.503,1,1.0,2.0
E0,2023-12-03,16:30:00,Newcastle,Wolves,A Madley,1.65,3.75,5.5,1,17,26,16:30:00,16,1,1,-1,0.507,0.362,1,1.5,0.5
E0,2023-03-15,19:30:00,Brighton,Crystal Palace,P Bankes,1.44,4.2,8.0,1,4,7,19:30:00,19,25,1,-2,0.46,0.397,1,1.5,1.5
E0,2023-03-15,19:30:00,Southampton,Brentford,M Salisbury,2.88,3.25,2.5,2,21,3,19:30:00,19,23,-3,1,0.197,0.415,2,1.0,0.0
E0,2023-03-17,20:00:00,Nott'm Forest,Newcastle,P Tierney,5.5,3.8,1.62,2,19,17,20:00:00,20,26,2,0,0.374,0.507,2,0.0,0.0
E0,2023-03-18,15:00:00,Aston Villa,Bournemouth,R Jones,1.7,3.8,5.0,1,1,2,15:00:00,15,27,0,-3,0.503,0.401,1,0.0,0.0
E0,2023-03-18,15:00:00,Brentford,Leicester,D Bond,1.91,3.6,3.75,0,3,12,15:00:00,15,6,4,-3,0.415,0.299,1,0.5,0.5
E0,2023-03-18,15:00:00,Southampton,Tottenham,S Hooper,4.75,3.6,1.75,0,21,23,15:00:00,15,33,-3,-1,0.197,0.506,2,0.5,1.5
E0,2023-03-18,15:00:00,Wolves,Leeds,M Salisbury,2.25,3.2,3.3,2,26,11,15:00:00,15,23,1,-4,0.362,0.276,1,0.5,0.5
E0,2023-03-18,17:30:00,Chelsea,Everton,D England,1.5,4.2,7.5,0,6,8,17:30:00,17,8,0,-3,0.525,0.344,1,0.5,1.5
E0,2023-03-19,14:00:00,Arsenal,Crystal Palace,S Attwell,1.25,5.5,15.0,1,0,7,14:00:00,14,31,2,-4,0.684,0.397,1,0.5,1.5
E0,2023-01-04,12:30:00,Man City,Liverpool,S Hooper,1.62,4.2,5.0,1,15,13,12:30:00,12,33,4,-2,0.74,0.711,1,1.0,1.0
E0,2023-01-04,15:00:00,Arsenal,Leeds,D England,1.29,6.0,9.0,1,0,11,15:00:00,15,8,2,-2,0.684,0.276,1,1.0,2.0
E0,2023-01-04,15:00:00,Bournemouth,Fulham,P Bankes,2.55,3.3,2.8,1,2,9,15:00:00,15,25,-1,0,0.401,0.425,1,0.5,0.5
E0,2023-01-04,15:00:00,Brighton,Brentford,M Oliver,1.67,4.0,5.0,0,4,3,15:00:00,15,22,3,1,0.46,0.415,1,1.0,1.0
E0,2023-01-04,15:00:00,Crystal Palace,Leicester,T Robinson,2.5,3.25,2.9,1,7,12,15:00:00,15,37,-1,-2,0.397,0.299,1,1.0,1.0
E0,2023-01-04,15:00:00,Nott'm Forest,Wolves,C Kavanagh,3.0,3.1,2.55,0,19,26,15:00:00,15,4,1,-2,0.374,0.362,2,0.0,0.0
E0,2023-01-04,17:30:00,Chelsea,Aston Villa,A Madley,1.67,3.8,5.25,2,6,1,17:30:00,17,1,1,2,0.525,0.503,1,1.0,2.0
E0,2023-02-04,14:00:00,West Ham,Southampton,P Tierney,1.73,3.6,5.0,1,25,21,14:00:00,14,26,1,0,0.39,0.197,1,1.0,1.0
E0,2023-02-04,16:30:00,Newcastle,Man United,S Attwell,2.4,3.4,2.9,1,17,16,16:30:00,16,31,1,0,0.507,0.496,1,1.0,1.0
E0,2023-03-04,20:00:00,Everton,Tottenham,D Coote,3.4,3.3,2.2,0,8,23,20:00:00,20,7,1,-2,0.344,0.506,2,0.5,0.5
E0,2023-04-04,19:45:00,Bournemouth,Brighton,D Bond,6.0,4.2,1.53,2,2,4,19:45:00,19,6,1,2,0.401,0.46,2,0.0,0.0
E0,2023-04-04,19:45:00,Leeds,Nott'm Forest,R Jones,1.7,3.75,5.0,1,11,19,19:45:00,19,27,0,-2,0.276,0.374,1,0.0,0.0
E0,2023-04-04,19:45:00,Leicester,Aston Villa,G Scott,2.55,3.3,2.75,2,12,1,19:45:00,19,10,-2,2,0.299,0.503,1,0.5,1.5
E0,2023-04-04,20:00:00,Chelsea,Liverpool,A Taylor,2.2,3.4,3.25,0,6,13,20:00:00,20,3,-1,-2,0.525,0.711,1,1.5,1.5
E0,2023-05-04,20:00:00,Man United,Brentford,J Brooks,1.65,4.0,5.0,1,16,3,20:00:00,20,11,3,0,0.496,0.415,1,1.0,1.0
E0,2023-05-04,20:00:00,West Ham,Newcastle,C Pawson,3.6,3.25,2.15,2,25,17,20:00:00,20,5,3,0,0.39,0.507,2,1.0,2.0
E0,2023-08-04,12:30:00,Man United,Everton,M Oliver,1.5,4.33,6.5,1,16,8,12:30:00,12,22,3,-3,0.496,0.344,1,0.5,1.5
E0,2023-08-04,15:00:00,Aston Villa,Nott'm Forest,A Taylor,1.6,4.2,5.25,1,1,19,15:00:00,15,3,1,-4,0.503,0.374,1,0.5,0.5
E0,2023-08-04,15:00:00,Brentford,Newcastle,C Kavanagh,3.6,3.4,2.05,2,3,17,15:00:00,15,4,3,1,0.415,0.507,2,0.5,0.5
E0,2023-08-04,15:00:00,Fulham,West Ham,J Gillett,2.8,3.25,2.63,2,9,25,15:00:00,15,12,0,-3,0.425,0.39,2,0.0,0.0
E0,2023-08-04,15:00:00,Leicester,Bournemouth,D Coote,1.83,3.75,4.2,2,12,2,15:00:00,15,7,-2,-3,0.299,0.401,1,0.0,0.0
E0,2023-08-04,15:00:00,Tottenham,Brighton,S Attwell,2.55,3.5,2.7,1,23,4,15:00:00,15,31,3,2,0.506,0.46,1,0.0,2.0
E0,2023-08-04,15:00:00,Wolves,Chelsea,P Bankes,4.2,3.5,1.91,1,26,6,15:00:00,15,25,1,-1,0.362,0.525,2,1.0,1.0
E0,2023-08-04,17:30:00,Southampton,Man City,R Jones,11.0,6.0,1.25,2,21,15,17:30:00,17,27,-2,2,0.197,0.74,2,1.0,1.0
E0,2023-09-04,14:00:00,Leeds,Crystal Palace,S Hooper,2.1,3.4,3.6,2,11,7,14:00:00,14,33,1,-4,0.276,0.397,1,1.5,0.5
E0,2023-09-04,16:30:00,Liverpool,Arsenal,P Tierney,2.88,3.6,2.38,0,13,0,16:30:00,16,26,4,3,0.711,0.684,2,1.0,1.0
E0,2023-04-15,12:30:00,Aston Villa,Newcastle,J Brooks,3.6,3.4,2.05,1,1,17,12:30:00,12,11,1,2,0.503,0.507,2,1.0,0.0
E0,2023-04-15,15:00:00,Chelsea,Brighton,R Jones,2.63,3.4,2.63,2,6,4,15:00:00,15,27,-1,0,0.525,0.46,1,1.0,1.0
E0,2023-04-15,15:00:00,Everton,Fulham,A Taylor,2.05,3.4,3.7,2,8,9,15:00:00,15,3,2,-2,0.344,0.425,1,0.5,0.5
E0,2023-04-15,15:00:00,Southampton,Crystal Palace,M Oliver,2.8,3.1,2.7,2,21,7,15:00:00,15,22,-2,-2,0.197,0.397,2,0.5,0.5
E0,2023-04-15,15:00:00,Tottenham,Bournemouth,A Madley,1.45,4.5,7.0,2,23,2,15:00:00,15,1,5,-1,0.506,0.401,1,0.0,1.0
E0,2023-04-15,15:00:00,Wolves,Brentford,P Tierney,2.45,3.1,3.0,1,26,3,15:00:00,15,26,1,-1,0.362,0.415,1,0.5,1.5
E0,2023-04-15,17:30:00,Man City,Leicester,D England,1.14,8.5,15.0,1,15,12,17:30:00,17,8,5,-2,0.74,0.299,1,1.0,2.0
E0,2023-04-16,14:00:00,West Ham,Arsenal,D Coote,6.0,4.2,1.55,0,25,0,14:00:00,14,7,1,2,0.39,0.684,2,0.0,0.0
E0,2023-04-16,16:30:00,Nott'm Forest,Man United,S Hooper,5.5,4.0,1.62,2,19,16,16:30:00,16,33,0,-2,0.374,0.496,2,0.0,0.0
E0,2023-04-17,20:00:00,Leeds,Liverpool,C Pawson,4.2,4.2,1.73,2,11,13,20:00:00,20,5,0,-1,0.276,0.711,2,0.0,1.0
E0,2023-04-21,20:00:00,Arsenal,Southampton,S Hooper,1.2,7.0,13.0,0,0,21,20:00:00,20,33,3,-2,0.684,0.197,1,1.5,0.5
E0,2023-04-22,12:30:00,Fulham,Leeds,P Bankes,2.3,3.4,3.1,1,9,11,12:30:00,12,25,-2,-2,0.425,0.276,1,0.0,1.0
E0,2023-04-22,15:00:00,Brentford,Aston Villa,M Salisbury,2.5,3.25,2.88,0,3,1,15:00:00,15,23,1,2,0.415,0.503,1,1.5,0.5
E0,2023-04-22,15:00:00,Crystal Palace,Everton,J Brooks,2.05,3.2,3.75,0,7,8,15:00:00,15,11,0,-3,0.397,0.344,1,1.0,0.0
E0,2023-04-22,15:00:00,Leicester,Wolves,A Madley,2.38,3.3,3.0,1,12,26,15:00:00,15,1,-3,-1,0.299,0.362,1,1.0,1.0
E0,2023-04-22,15:00:00,Liverpool,Nott'm Forest,M Oliver,1.17,7.5,17.0,1,13,19,15:00:00,15,22,3,-5,0.711,0.374,1,0.0,0.0
E0,2023-04-23,14:00:00,Bournemouth,West Ham,A Taylor,2.88,3.2,2.55,2,2,25,14:00:00,14,3,0,-2,0.401,0.39,2,0.0,0.0
E0,2023-04-23,14:00:00,Newcastle,Tottenham,D Coote,1.83,3.75,4.2,1,17,23,14:00:00,14,7,2,-1,0.507,0.506,1,0.0,1.0
E0,2023-04-25,19:30:00,Wolves,Crystal Palace,R Jones,2.45,3.2,3.0,1,26,7,19:30:00,19,27,1,-1,0.362,0.397,1,0.0,0.0
E0,2023-04-25,19:45:00,Aston Villa,Fulham,T Bramall,1.75,4.0,4.2,1,1,9,19:45:00,19,35,3,0,0.503,0.425,1,0.0,0.0
E0,2023-04-25,20:00:00,Leeds,Leicester,P Tierney,2.3,3.5,3.0,0,11,12,20:00:00,20,26,0,-4,0.276,0.299,1,0.5,0.5
E0,2023-04-26,19:30:00,Nott'm Forest,Brighton,J Gillett,6.0,4.2,1.53,1,19,4,19:30:00,19,12,-2,1,0.374,0.46,2,0.5,0.5
E0,2023-04-26,19:45:00,Chelsea,Brentford,A Madley,1.7,4.0,4.75,2,6,3,19:45:00,19,1,-1,-2,0.525,0.415,1,0.5,1.5
E0,2023-04-26,19:45:00,West Ham,Liverpool,C Kavanagh,3.9,3.9,1.85,2,25,13,19:45:00,19,4,1,-1,0.39,0.711,2,1.0,0.0
E0,2023-04-26,20:00:00,Man City,Arsenal,M Oliver,1.55,4.5,5.25,1,15,0,20:00:00,20,22,5,3,0.74,0.684,1,1.0,2.0
E0,2023-04-27,19:45:00,Everton,Newcastle,A Marriner,4.75,3.6,1.73,2,8,17,19:45:00,19,2,0,1,0.344,0.507,2,1.0,0.0
E0,2023-04-27,19:45:00,Southampton,Bournemouth,D England,2.25,3.4,3.2,2,21,2,19:45:00,19,8,-2,1,0.197,0.401,1,0.0,1.0
E0,2023-04-27,20:15:00,Tottenham,Man United,A Taylor,2.8,3.6,2.4,0,23,16,20:15:00,20,3,3,-1,0.506,0.496,2,0.0,0.0
E0,2023-04-29,12:30:00,Crystal Palace,West Ham,C Pawson,2.63,3.25,2.75,1,7,25,12:30:00,12,5,0,0,0.397,0.39,1,0.5,1.5
E0,2023-04-29,15:00:00,Brentford,Nott'm Forest,P Bankes,1.65,3.8,5.5,1,3,19,15:00:00,15,25,0,-5,0.415,0.374,1,0.5,0.5
E0,2023-04-29,15:00:00,Brighton,Wolves,D Coote,1.5,4.33,6.5,1,4,26,15:00:00,15,7,2,-3,0.46,0.362,1,0.0,2.0
E0,2023-04-30,14:00:00,Bournemouth,Leeds,C Kavanagh,2.55,3.5,2.7,1,2,11,14:00:00,14,4,-1,-3,0.401,0.276,1,0.0,0.0
E0,2023-04-30,14:00:00,Fulham,Man City,S Hooper,12.0,6.0,1.25,2,9,15,14:00:00,14,33,0,4,0.425,0.74,2,0.0,0.0
E0,2023-04-30,14:00:00,Man United,Aston Villa,J Gillett,1.73,3.9,4.6,1,16,1,14:00:00,14,12,3,3,0.496,0.503,1,0.5,0.5
E0,2023-04-30,14:00:00,Newcastle,Southampton,A Taylor,1.3,5.25,10.0,1,17,21,14:00:00,14,3,2,-1,0.507,0.197,1,0.5,2.5
E0,2023-04-30,16:30:00,Liverpool,Tottenham,P Tierney,1.53,4.5,5.75,1,13,23,16:30:00,16,26,4,-3,0.711,0.506,1,1.0,2.0
E0,2023-01-05,20:00:00,Leicester,Everton,M Oliver,2.0,3.5,3.75,0,12,8,20:00:00,20,22,-3,-2,0.299,0.344,1,0.5,1.5
E0,2023-02-05,20:00:00,Arsenal,Chelsea,R Jones,1.6,4.0,5.5,1,0,6,20:00:00,20,27,4,-1,0.684,0.525,1,0.0,2.0
E0,2023-03-05,20:00:00,Liverpool,Fulham,S Attwell,1.25,5.75,11.0,1,13,9,20:00:00,20,31,4,-1,0.711,0.425,1,0.5,0.5
E0,2023-03-05,20:00:00,Man City,West Ham,J Brooks,1.2,7.0,13.0,1,15,25,20:00:00,20,11,5,-1,0.74,0.39,1,1.5,1.5
E0,2023-04-05,20:00:00,Brighton,Man United,A Marriner,1.95,3.5,3.75,1,4,16,20:00:00,20,2,2,0,0.46,0.496,1,1.0,1.0
E0,2023-06-05,15:00:00,Bournemouth,Chelsea,J Brooks,3.3,3.5,2.15,2,2,6,15:00:00,15,11,1,-2,0.401,0.525,2,0.0,0.0
E0,2023-06-05,15:00:00,Man City,Leeds,A Madley,1.17,8.5,15.0,1,15,11,15:00:00,15,1,5,-3,0.74,0.276,1,1.0,2.0
E0,2023-06-05,15:00:00,Tottenham,Crystal Palace,D England,1.8,3.8,4.2,1,23,7,15:00:00,15,8,2,-1,0.506,0.397,1,1.0,1.0
E0,2023-06-05,15:00:00,Wolves,Aston Villa,S Attwell,2.88,3.3,2.5,1,26,1,15:00:00,15,31,3,1,0.362,0.503,2,1.5,1.5
E0,2023-06-05,17:30:00,Liverpool,Brentford,A Taylor,1.44,5.0,6.0,1,13,3,17:30:00,17,3,4,0,0.711,0.415,1,1.5,0.5
E0,2023-07-05,16:30:00,Newcastle,Arsenal,C Kavanagh,2.45,3.75,2.63,2,17,0,16:30:00,16,4,3,1,0.507,0.684,1,1.5,0.5
E0,2023-07-05,19:00:00,West Ham,Man United,P Bankes,3.4,3.75,2.05,1,25,16,19:00:00,19,25,-1,-2,0.39,0.496,2,0.0,0.0
E0,2023-08-05,15:00:00,Fulham,Leicester,R Jones,2.63,3.5,2.6,1,9,12,15:00:00,15,27,-2,-3,0.425,0.299,2,0.0,1.0
